,MPD01,MPD02,MPD03,MPD04,MPD05,MPD06,MPD07,MPD08,MPD09,MPD10,MPD11,MPD12,MPD14,MPD15,MPD16
1961,1.131142856,0.698799499,0.8550052,1.02252438,0.909736024,1.047941015,0.868761766,0.785388987,0.998985799,0.857704703,0.724375871,0.933120578,0.845205204,1.026116676,0.729431679
1962,1.030293626,0.663606057,0.80952065,0.839309932,0.804171377,1.026949958,0.606571903,0.709226551,0.782650659,0.655270295,0.852018195,0.58764443,0.825596082,0.882487473,0.409883375
1963,1.151795374,1.170655395,0.985008946,1.427094163,1.349010164,1.282366181,0.888327688,0.904872739,1.156087374,1.052636802,1.431288659,1.057320934,1.413903416,0.975328565,1.011032021
1964,1.520396223,0.931438506,1.519514581,1.272795121,1.378087175,1.057643705,1.548192074,1.117504996,1.125930344,1.19779402,0.8143908,1.140945276,0.998281331,1.03397103,0.820488867
1965,1.633207449,0.939214321,1.484812917,1.192456328,1.259896709,1.042181729,1.277131084,1.044452137,1.03473299,1.12647982,0.788095065,1.246940435,1.650172969,1.145387031,0.90237165
1966,1.069837571,0.708709144,1.42971031,0.861051438,0.933474607,1.01908934,1.365057791,0.726583387,0.543143237,0.85599875,0.671897038,1.101892096,1.206515372,1.021055777,0.729590186
1967,1.610957713,0.964595751,1.534347117,1.119237685,1.105396986,1.182552007,1.496138761,0.771499957,1.277020411,1.016525812,0.815384792,1.188912237,1.36615713,1.001386432,0.939756881
1968,1.023350781,0.704524881,0.865926707,0.673634307,0.670499341,0.509537835,0.650817231,0.555774105,0.559998403,0.607236295,0.836304375,1.022835124,0.852564759,0.777398501,1.144795774
1969,1.26181681,0.773233234,0.935420279,0.784799871,0.99749242,0.908547227,0.851016018,0.733423332,1.109119223,1.020151546,1.31205246,1.056358701,1.228124188,0.943957952,1.397601528
1970,1.10793559,0.616033182,0.894072443,0.660787627,0.709032508,0.65356259,0.851265355,0.644531513,0.826962856,0.574232457,0.670453612,0.954619568,1.237114059,1.003001581,1.028127488
1971,1.015110849,1.082524922,0.812482994,0.834346783,1.031145292,0.705366245,0.90510701,0.832668382,1.01836598,0.720687493,1.496252303,0.856550794,0.854046491,0.751247943,0.579345463
1972,1.03913604,1.008570293,0.803561002,0.954729377,0.917123265,0.850514799,0.975650754,0.609050357,0.919403008,0.83764314,1.054108139,0.968111788,0.830594077,0.880457883,0.714958579
1973,0.725123212,0.54813222,0.609371296,0.577392787,0.607582388,0.600278118,0.990437251,0.64671129,0.692509515,0.630447478,0.914820482,0.702454243,0.844310488,0.822395219,0.503583173
1974,0.632214837,0.571867884,0.552030485,0.435729664,0.469838402,0.366051553,0.511134148,0.767636853,0.601076912,0.56488788,0.601401798,0.781588924,0.668667367,0.614483679,0.477149491
1975,0.688928288,1.320501801,0.499029562,0.821880263,0.687606399,0.637006735,0.70081237,0.846982941,0.845203796,0.835660401,1.447661729,0.900984329,0.945060827,0.942309045,0.703919358
1976,0.649476408,1.368674575,0.794239252,0.758124405,0.831298155,0.82332046,1.08126404,0.954863848,0.685956969,0.97342762,1.79888565,0.796672607,0.893484267,0.8838116,0.85717341
1977,0.707143435,1.023352027,0.903232253,0.780597286,0.727899917,0.894766156,1.391210404,0.59074462,0.593550082,0.694982899,0.995066681,0.625705959,0.636580274,0.536435395,0.712189631
1978,0.896705174,0.843265938,0.786378291,0.635311067,0.579939462,0.452513674,0.800824005,0.839254404,1.291114325,0.842369561,1.128107744,0.770992009,0.952592518,0.523182683,0.732309414
1979,1.048314752,0.824603084,0.898794159,0.83581306,0.929942573,0.822185277,1.219623389,0.769680172,1.39724786,1.325177013,1.55191967,0.908907636,1.00425223,0.930368513,0.636290593
1980,0.86910338,0.921803701,1.088386131,0.848024374,1.035920571,1.004893684,1.30835667,0.88699856,1.205104229,1.197585538,1.399866341,0.748563458,0.846905826,0.870163846,1.052756121
1981,1.143098456,1.324553798,1.477305541,1.331355853,1.591639817,1.391409652,2.027128092,1.179353534,1.863343271,1.652814991,1.847838305,1.358306041,1.278871054,1.275294278,1.651725612
1982,1.10023874,1.02563754,1.444962768,1.054572196,0.910776093,0.962622409,1.29095261,1.055051902,0.933329594,1.397226272,0.941196955,0.946444336,1.061078904,1.061683521,1.280894499
1983,1.244447715,1.335546347,1.766884175,1.793730797,2.01225138,2.45500255,2.267672306,1.295059642,2.039533635,2.228478509,1.962587795,1.272666484,1.339902536,1.192928186,2.041228107
1984,1.525242877,1.222336748,2.161800538,1.413566465,2.430261677,1.905842251,2.608617143,1.165837816,2.52157617,1.736823585,1.656241608,1.809818967,1.227677415,1.332673523,1.650031916
1985,0.662403366,0.407240934,1.015789604,0.435265462,0.718111378,0.450766815,0.97423194,0.601029409,0.709127979,1.068688857,0.532571172,0.583900409,0.645372094,0.721272435,0.469622664
1986,0.834458399,0.746396691,1.252189236,1.066445656,1.156442187,1.007491038,1.253505777,0.717932501,1.373859039,1.597975431,1.055821365,0.827099254,0.935403251,0.987473736,1.050669424
1987,1.094542732,0.970709341,1.375890434,1.264063177,1.364685871,1.431711265,1.464052817,0.89259751,1.34769817,1.592145287,1.356671178,0.961255487,1.026785738,1.206895098,1.282525495
1988,0.908092906,0.863717082,0.906154109,1.005369277,1.072471929,1.252914841,1.172487909,0.730479507,1.18017081,0.956449373,1.210593883,0.788389235,0.662097711,0.871930886,1.195351329
1989,0.414761447,0.569640509,0.688518929,0.845092096,0.787481931,0.948325239,0.866854628,0.44927098,0.72487025,1.258454312,0.819444253,0.670912812,0.486559844,0.655458635,0.682533051
1990,0.788721099,0.714796101,0.773955649,1.018656413,0.960315601,1.378595437,1.077135357,0.63166912,0.962938507,0.943143027,1.106601408,0.810404054,0.611322304,0.788913419,1.229392773
1991,0.581195172,0.559067029,0.844128065,0.708471853,0.934994814,1.199041579,0.993186418,0.211389632,0.765402202,0.913672077,1.255882352,0.709391129,0.662442553,0.943969222,1.22097938
1992,0.428691158,0.627259341,0.790309114,0.613975367,0.576646761,1.216585729,0.754094363,0.278449052,0.513420573,0.83807394,1.008450019,0.739077159,0.586185965,1.063308319,0.918335228
1993,0.355142703,0.750899229,0.812853809,0.427438853,0.626938621,0.919088499,0.646018477,0.350149847,0.433869829,0.584267988,0.576087424,0.575037867,0.48156658,0.807424534,0.848648852
1994,0.631151377,1.02325196,0.89043495,0.989999785,1.34782564,1.63785244,1.260025297,0.747036179,0.634794281,0.937845914,0.841216171,0.832785557,0.883822331,1.500614452,1.443814678
1995,0.903672222,0.957588253,0.931037483,1.094589442,0.791739981,0.970482678,1.138849374,0.86320755,0.824708405,0.998085966,0.555748254,1.051693176,1.042818217,1.800402966,1.176326491
1996,0.893760144,0.975175339,0.861534201,1.077719282,0.998247685,1.064611518,0.925888482,0.964757005,0.918127756,1.147351047,0.845534358,1.373608751,1.380621996,1.7138009,1.096099467
1997,0.90094744,0.971319847,0.676992431,1.158143944,0.838769406,0.910466972,0.740327283,0.835089779,0.763316277,1.013100389,0.871723414,1.040400262,1.045322695,1.062122474,1.101054317
1998,1.447523636,2.373939413,1.013207952,2.214068768,1.675440559,1.68956894,1.470163489,1.017106688,1.357934307,1.596274806,1.230821002,2.185551255,2.077446973,1.901236051,1.642000914
1999,1.352231237,1.783884703,1.028913712,1.085900996,0.855794689,1.168850651,0.991955421,1.03283292,1.24999015,0.964476781,1.027315875,1.683581798,1.579056043,1.779292135,1.076310293
2000,1.269068427,1.070183514,0.878656184,1.158987461,0.841264112,1.032406342,0.818066399,0.861058607,0.76269644,0.914738729,0.663543899,1.203772494,0.849918536,1.253290171,0.369294785
2001,1.185595889,1.150831662,0.608153643,0.845813307,0.509299706,0.717328577,0.693005005,0.870452535,0.872855828,0.794439633,0.856048093,0.733877096,0.885854618,0.567966238,0.554739895
2002,1.176781885,1.145509459,1.054954383,0.987512061,0.643747318,0.863815056,0.779607542,1.291210724,0.746689137,0.993254048,0.863190713,0.884678574,0.810574331,0.500669438,0.773892102
2003,1.075648377,1.119700215,0.771286844,0.8451689,0.737034186,0.625135222,0.64600154,1.413211294,0.907491124,0.838914406,0.690711707,0.855998995,0.810495466,0.946608596,1.023506548
2004,0.984440397,1.282833891,0.647057923,0.829624082,0.43189474,0.843038773,0.621330351,1.546797377,1.309564243,1.19685874,1.431671776,0.950284632,1.268177776,0.869359038,1.43517355
2005,1.341448558,1.259929949,1.128975628,1.365692612,1.434822831,1.45761169,1.109350557,2.032500532,1.050270073,0.97908446,0.967192779,1.279941805,1.131183947,1.213492905,0.798056837
2006,1.388027637,1.411347701,0.989477895,1.457965422,1.069562483,1.386815625,1.126423318,1.606359411,1.288274666,0.896061099,0.748011562,1.274122574,1.17578645,1.164652883,0.887350215
2007,0.843066659,0.938056342,0.679936576,0.833503742,0.585236249,0.634742268,0.638565309,1.244777376,0.889889226,0.774366753,0.81082546,0.99394549,0.868928938,0.983278962,0.581604974
2008,1.142509377,0.933581459,0.698085473,1.107965787,0.634553797,0.747908649,0.704406186,1.479367751,0.901261646,0.883427319,0.708826085,0.874369663,0.921018503,0.942171874,0.690887576
2009,1.165729406,0.762532537,0.689990171,0.980372058,0.809661208,0.564727862,0.599966455,1.063258365,0.707806549,0.706243678,0.492253248,0.61720478,0.589349686,0.75852367,0.596038856
2010,1.056987543,0.965765247,0.744127977,1.184642832,1.112639057,1.058307426,0.745246333,1.544334272,1.048789798,0.841373884,0.915444317,0.6498497,0.903559184,0.863881265,0.894591821
2011,1.081153903,1.038822461,0.991238972,1.293100381,1.715756951,1.100659913,0.87485418,1.510713158,0.988053583,1.017067215,1.02608046,0.956461094,0.960965927,1.191996665,1.323333167
2012,0.667815395,0.62031744,0.818540757,0.655189083,0.678304053,0.441971718,NA,1.52433618,0.567194024,0.567480832,0.745093092,0.870402489,0.778462439,0.610828294,0.616239634
2013,0.533114099,0.580394006,0.813743106,0.399704831,0.538487276,0.566772091,NA,1.083892601,0.321651191,0.416828655,0.76427578,0.728683516,0.491056973,0.060505573,0.96032173
2014,0.509592613,0.919264552,1.093134666,0.902889589,1.96905291,0.84803766,NA,1.247332661,0.515282992,0.753254533,0.837488658,0.647017178,NA,0.755071962,1.28429514
