,TMD01,TMD02,TMD03,TMD04,TMD05,TMD06,TMD07,TMD08,TMD09,TMD10,TMD11,TMD12,TMD13,TMD14,TMD15,TMD16,TMD17,TMD18,TMD19,TMD20
1923,0.575998892,0.658448676,0.638374742,0.787430023,1.138874496,0.900172957,0.801315471,0.769644688,0.911422614,0.702121595,0.769752382,0.742766319,1.124714049,0.89801838,0.9381688,0.614209081,0.792229527,0.986438171,1.039076185,NA
1924,0.680253688,0.975473847,0.81172807,0.953799629,1.049650509,0.994914776,0.822707189,0.831637297,0.754580466,0.976754622,1.039727787,0.815374095,0.951780433,0.946826867,1.010303488,0.8252851,0.933736274,0.974493622,0.932220073,NA
1925,0.689930778,0.775536165,0.994058099,1.271882367,1.054027596,0.814567011,1.031618446,1.007541711,0.783990644,1.124000993,0.958938515,0.918361481,0.762541085,1.183069172,0.907957332,0.891061074,0.99095002,1.047546033,1.411047813,NA
1926,0.56898632,0.456907623,0.79061426,0.474883314,0.645145673,0.742811537,0.738864438,0.74988453,0.648814611,0.671723143,0.781467208,0.680392834,0.491839637,0.631376622,0.581194993,0.644589461,0.437164087,0.687029997,0.609275441,NA
1927,0.759183042,0.604298171,0.874886804,0.810078343,0.952985528,0.887031738,0.927418627,0.942256832,0.91175569,0.975180014,1.10067728,0.88018721,1.007486765,1.034316182,0.997837046,0.794160493,0.579426212,0.718604235,0.968418001,NA
1928,0.924801712,0.945525811,1.058270479,0.970490556,1.177133826,1.019748641,1.277731895,1.267490186,1.128882266,0.903026239,1.414157997,0.734873945,0.918592799,1.168877536,1.247192952,0.9322119,1.715044512,1.061244164,0.749896959,NA
1929,0.794165183,0.753526854,0.881332936,0.746437609,0.826004356,0.688045042,0.87403685,0.96291222,0.952933215,0.903032678,0.954803136,0.580860205,0.995839948,0.787023288,0.793408448,0.854416167,1.012271688,0.830937597,0.686798383,NA
1930,0.746410974,0.678084914,0.659161369,0.642761153,0.600071749,0.8137782,0.694802162,0.679603509,0.637575716,0.746701045,0.854329294,0.451952581,0.886134504,0.641776738,0.692989054,0.659675796,0.827164372,0.567721835,0.507919764,NA
1931,0.626255791,0.545609016,0.520939575,0.507203113,0.427404926,0.734350727,0.642970977,0.686184547,0.457187008,0.674486076,0.912477254,0.351145507,0.312266178,0.535292452,0.50910559,0.657122216,0.36501479,0.521963605,0.45841944,NA
1932,0.716257551,0.656623358,0.701665018,0.6485334,0.951221806,0.728358984,0.622611421,0.870080272,0.785216233,1.018731817,0.799589946,0.690787821,0.892731954,0.703019339,0.592991125,0.744016393,0.394456627,0.705402333,0.680415915,NA
1933,0.790199464,0.733611415,0.813629892,0.801289475,0.860568824,0.705265517,0.77019507,0.797656908,0.796246844,0.686806951,0.731257541,0.71547642,0.819837707,0.646114356,0.683851412,0.837809911,0.371309599,0.57714513,0.55105736,NA
1934,0.84253552,0.880703274,0.936800375,0.795900006,0.959544069,0.979118849,0.855216969,1.090488177,0.743214937,0.650001336,0.950728343,0.699580695,0.736536278,0.698057794,0.830025858,0.772702414,0.668676921,0.67480982,0.538171931,NA
1935,1.164332737,0.846549123,1.041678275,0.922619803,0.926906476,0.898833125,0.976254572,1.319931234,0.773642953,1.170834683,0.867790585,0.884628086,0.873633549,0.766930309,0.996941945,1.127187379,1.105843419,0.733315996,0.79297805,NA
1936,0.72852426,0.834333879,0.912467708,0.94388391,0.965791805,0.754128702,0.994285581,1.107482472,0.666309381,0.853034375,0.743916598,0.666082536,0.85870219,0.899482137,0.983588552,1.226798234,0.720698587,0.799417656,0.7551607,NA
1937,0.788520228,1.34831987,1.194041705,0.99734429,1.057968744,0.74715762,0.917723833,1.323790232,0.876635414,0.740444789,0.879609036,0.668510036,1.033361581,0.797327908,1.115314939,1.034789077,1.041965822,0.792753637,0.684662543,NA
1938,1.01218829,1.15877999,1.213107502,0.74264613,1.185383702,0.696586662,1.096126303,1.418696175,1.137143816,0.715688803,1.145906752,0.833244679,0.755633735,0.614307944,1.128866909,1.020928294,0.663449529,0.819437391,0.701218769,NA
1939,0.687660907,0.754792205,1.040657291,0.667919971,0.761239423,0.633328688,0.749552655,1.031200948,0.59306547,0.469483044,0.963183875,0.548109388,0.701215867,0.575501184,0.858232624,0.817313685,0.849941697,0.822783659,0.405617082,NA
1940,0.730433669,0.684970561,0.832820103,0.786047828,1.090424044,0.65085151,0.71919417,0.945086461,1.017896388,0.605670365,0.90445688,0.728897847,0.946771255,0.623129491,0.836659858,0.922714655,0.688203404,0.70001551,0.65406709,NA
1941,0.733619744,0.769964497,1.133924795,0.52543426,1.241848825,0.789459241,0.935586393,1.331020314,1.183242573,0.482374164,0.917551308,0.752666842,1.112578385,0.61087063,0.987506577,0.999201402,0.438851023,0.706988329,0.488973577,NA
1942,1.11005428,1.015871215,1.137087268,1.037987999,1.404106883,1.057513375,1.052787949,1.290260321,1.115701875,0.948001252,1.327596829,1.033959205,1.377635959,1.220214993,1.247935803,1.508541946,0.898898725,1.020880397,1.181309151,NA
1943,0.97548712,0.729567463,0.770360777,1.068223745,1.15472328,0.654619242,1.124430735,1.027217537,1.084351714,1.058079111,0.950870915,1.25652805,1.290111863,1.467158697,1.046033162,1.401552921,0.963496325,1.206644119,1.221751719,NA
1944,1.235769598,0.997579249,1.104176428,0.781712167,1.329007257,0.964496031,1.190052301,0.957112108,1.276061675,1.117518091,1.114625059,1.414393855,1.282549787,1.259718454,1.146814239,1.608887496,0.942096814,1.026809155,1.296733316,0.929993074
1945,1.124185926,0.988766366,0.944936972,0.910375136,1.057927794,0.790801759,0.912022712,1.01704307,1.108261983,1.016368253,0.921193652,1.11174659,1.090717258,1.291396572,0.931717466,0.716547312,0.759637963,0.908779963,0.862397361,1.118797515
1946,0.778336841,0.787237692,0.685204505,0.762490302,0.904651391,0.708459191,1.079154944,0.681450574,0.696004139,0.522408504,0.859932817,0.861688274,0.784841011,0.931972247,0.744802884,0.662310767,0.559545735,0.681568075,0.608533265,0.804893221
1947,0.925399556,0.797356229,0.970291977,0.97021754,0.812976415,0.795877581,1.004694809,0.956785482,0.656726387,0.844575363,0.852608516,1.360570472,0.780819053,1.33413894,0.953938685,0.727582333,0.742187484,0.859254358,0.763681284,0.898805931
1948,1.408844741,0.864605138,1.198734749,1.465176594,1.574308506,0.881589667,1.66435793,1.337899056,1.067288177,1.055288383,1.071221642,1.27977933,0.634471978,1.556156276,1.222810229,0.886855596,1.302014913,1.178181218,1.070302906,1.18772566
1949,1.479099291,1.042651023,1.074383438,1.578846509,1.337382899,0.727867849,1.554723746,1.093270182,1.110983413,1.254401985,0.83832089,1.448793701,0.833000772,1.419506974,0.968371477,0.964295672,1.584604964,1.335015415,1.028996492,1.234135762
1950,1.359765092,1.254952977,1.045747579,1.761321117,1.424793874,0.866587863,1.43955277,1.063222572,1.567539563,1.565792438,0.998046079,1.334123004,1.374538305,1.600446254,1.208123589,1.116330371,1.704849649,1.615130773,1.174821939,1.180520712
1951,0.989090703,0.876445497,1.010161796,1.616414098,0.995271391,0.89177981,1.102448087,0.980401188,1.295519064,1.152549115,1.092529155,1.077891227,1.10501494,1.28331894,0.995434616,0.604387221,1.290034492,1.431365252,0.613504343,0.84776379
1952,1.225489452,0.710005897,1.443435154,1.286336505,1.153497175,1.127412191,1.09859796,0.824629617,1.334712049,1.070259295,1.122506233,1.278422603,1.304940632,1.336207398,0.998565714,0.763872786,1.503412073,1.210560798,0.891402633,1.396327076
1953,1.117856295,0.768866424,1.378066757,1.051241167,1.066571006,0.979958069,0.863101118,0.657332352,1.239752086,0.826110783,0.970601342,1.040690593,1.247200399,0.946102877,0.874689243,0.710650082,1.063996562,0.945150103,0.880530951,1.177120261
1954,1.1364711,0.857130964,1.218442554,1.297948306,1.192967617,1.217185518,0.961876178,0.764622441,1.022933397,0.886939235,0.967854014,1.216423293,1.014208682,1.348697611,0.93789156,1.014258,1.121924486,1.199861737,0.86851613,1.094728601
1955,1.30657525,0.958983972,1.394899675,1.440722873,1.206766751,1.355252729,0.984491081,0.922870185,1.024393323,1.029070913,1.211136151,1.548139282,0.859470795,1.47783585,0.940889286,1.243875072,1.181319842,1.079780816,1.054346501,1.394190175
1956,1.09418965,0.912209191,1.140008065,1.088026631,0.774629574,1.002801282,1.168818674,0.758913094,0.842801398,0.933329457,0.946793985,0.753192122,0.838645882,0.598215148,0.87779123,1.28276685,1.080947867,0.731498085,0.640978532,1.00881948
1957,1.246275465,1.387362322,1.545284485,1.90485816,1.496071979,1.526815797,1.050678829,0.748868405,1.374442844,1.483050494,1.152727644,1.739839327,1.523079152,1.827994652,1.275295955,1.259928054,1.647462746,1.21339985,1.874056731,1.035248408
1958,1.52711429,1.35017103,1.667776894,1.240055006,1.641618247,1.460825191,1.332934637,1.045814874,1.620642384,1.060659151,1.203783602,1.253736832,1.475293261,1.232311002,1.250547488,1.468827548,1.534323988,1.109302199,1.741981067,1.097231531
1959,0.987812721,1.349595968,0.935187864,1.033153846,1.145314758,1.131668918,1.072184366,0.891984166,1.059060839,1.258964913,1.088109826,1.094070035,1.150563118,1.399857531,0.815133033,0.840811883,1.335493478,1.206232286,1.220663557,1.356581935
1960,0.937664304,1.069122562,0.802541908,1.231930408,0.892327343,0.829178,0.853069844,0.986247622,0.968821745,1.146064157,1.246033483,1.321787356,1.141022723,1.503806717,0.668969495,0.528010707,0.963209556,0.995024172,1.061731185,0.957717475
1961,0.696373136,1.013010044,0.604293246,0.752049906,0.896846111,0.997825623,0.726229054,0.776348625,0.771730648,0.60369568,0.736847166,1.031374412,0.916804417,1.040233089,0.549848794,0.58917752,0.804286929,0.782611275,0.798583572,0.878345272
1962,0.719966083,0.881959715,0.466411714,0.640904101,0.738049571,0.836970588,0.694730132,0.608135158,0.625822795,0.514745687,0.773887073,0.608011825,0.883037515,0.87854676,0.515444675,0.459804431,0.728113763,0.730666612,0.779783056,0.72413305
1963,0.944373848,1.382882415,0.956779321,1.036634709,1.055294106,0.966670015,1.007551177,1.155085136,0.86331596,0.783096521,1.146896609,0.939721314,1.083484033,1.264853431,1.148777412,0.610662246,1.089295265,1.189254043,0.822031149,0.774286309
1964,0.864526624,1.390288189,0.966074324,0.643185947,1.014074752,0.913441755,1.113343264,1.021963823,1.124768047,0.608161819,0.884204437,0.885270603,0.911166917,0.983518641,1.067643181,0.615130359,0.872810701,0.882943917,0.740437519,0.550896529
1965,0.855683162,1.654754497,0.901770848,0.789013228,0.810079982,0.909647163,1.025850565,1.321038326,1.108167074,0.856183963,1.133005213,0.951545008,0.821096054,1.022487318,1.16556399,0.751896787,0.885227937,0.815232951,0.925749468,0.83088654
1966,0.839898654,1.355426467,1.068968554,0.750460254,0.683757248,1.103802032,0.815944775,1.044915066,0.982213087,0.894118383,0.930243155,0.792562257,0.980974499,0.974911835,1.059832336,0.817535409,1.173109433,0.914504095,0.863738997,0.742840218
1967,0.852111264,1.205739957,1.113923496,0.962507627,0.919729032,1.164539694,0.847316526,1.091067149,1.011188897,1.263563328,1.153861491,1.20206535,1.121151903,1.037744792,1.081492335,1.069649545,1.079072135,0.962317386,1.10957722,0.853297689
1968,0.522174959,0.930497894,0.485429218,0.509167602,0.680981484,0.972015381,0.890401687,0.794462466,0.630611782,0.491792238,0.661954201,0.405010835,0.668498401,0.443475538,0.718653965,0.751423898,0.642286671,0.745454961,0.964477938,0.785780811
1969,0.852376497,1.178910225,0.706612263,0.723093915,0.906163357,1.1532991,0.997454374,1.205836351,0.827139341,0.8752745,1.060814014,1.403050162,1.049534078,0.877368336,1.118699459,0.932988237,0.997799674,1.063472416,1.208645709,0.92053448
1970,0.873443755,1.08044407,1.045384586,0.855951238,0.998160104,1.106775134,1.010475723,1.145081029,0.887710237,0.955774752,0.962297329,1.180857168,1.15748998,0.840291657,1.084225384,1.356330819,1.111393421,1.107821482,1.185689871,0.92240453
1971,0.953549663,1.342748606,0.806763462,0.613584988,0.606448784,1.238001982,0.861339533,0.935453909,0.677813208,0.681052427,1.156434291,0.298010458,0.81977137,0.416786621,0.800157493,1.107200855,1.050474305,1.117221676,1.019702165,0.647335487
1972,0.910723404,1.086365462,0.903559928,0.75578152,0.736752808,1.183886954,0.694469259,1.024180328,0.61022387,0.797278646,1.069283742,0.902009798,0.788951848,0.568238935,1.060299499,1.04159629,0.665125951,0.92377374,0.854272393,0.707065192
1973,0.870546322,0.874230433,0.934909243,0.931312636,0.704000301,0.874233798,0.582781615,0.75938382,0.617036494,0.975784263,0.955137802,0.848885847,0.597565368,0.690507454,0.964846839,0.800873598,0.676625233,0.952228,0.811247792,0.843338735
1974,0.635723054,0.800557899,0.605160291,0.554142555,0.640459533,0.812336881,0.632989867,0.79088933,0.688305113,0.472792994,0.720923478,0.244402099,0.511428275,0.390904784,0.720900755,0.555472024,0.396458737,0.777587905,0.74810803,0.427693144
1975,0.628209469,1.06042238,0.712212039,0.470611627,0.692040131,0.891478551,0.592703407,1.040092161,0.771975739,0.671322502,0.939130002,0.430695563,0.621879761,0.447390378,0.844116309,0.592996371,0.318651704,1.047814551,0.927113858,0.455719469
1976,0.889527146,0.890151531,0.997372359,0.900240431,0.701300369,1.040958774,0.607982266,1.106013696,0.83218886,0.898102887,1.041958269,0.866796782,1.035666291,0.824745265,1.048006426,1.297712139,0.995274149,1.306166237,0.984350448,0.679757966
1977,0.822415199,0.706536084,1.049873577,0.938587812,0.649364058,0.835093003,0.587450643,0.814559629,0.805385794,1.201545204,0.587777578,0.809335749,0.652237631,0.581036206,1.152885018,1.279438894,1.036180271,1.269519507,1.001129815,0.805958285
1978,0.668378611,0.768361863,0.713394674,0.609256984,0.760785741,0.798347944,0.733028575,1.073221091,0.901224652,0.667588312,0.702992811,0.437875361,0.632913823,0.393466641,1.028899284,0.861297938,0.606822307,0.857874975,0.758370468,0.420431038
1979,0.975305258,0.949106854,0.918279163,0.921067351,1.027874779,0.896520391,0.849983011,1.122868804,0.895052174,1.151460399,1.076899086,1.004857736,0.788341144,0.812133959,1.085185306,1.014487515,1.054484312,1.136161688,0.895201571,0.739861761
1980,0.979676498,0.966900246,0.936625313,0.864718646,0.7345244,1.021527322,1.169824456,0.998579758,1.18511942,0.999009631,0.933425101,0.882078691,0.900965492,0.792658724,1.049002073,1.257406013,0.982561493,1.17749308,1.110614242,1.257683499
1981,1.637171677,1.500326463,1.780896349,1.44645422,1.254005995,1.339742164,1.706778175,1.370730107,1.625388279,1.683418346,1.372633728,1.326340174,1.391085254,1.31325351,1.51062153,2.003255104,1.457247312,1.30981736,1.36449272,1.617059057
1982,1.287374232,1.01652744,1.358968178,0.901042161,0.846096252,1.18510761,1.285594789,1.300317183,1.27489987,1.379271233,1.215972163,0.822426288,0.905531747,0.870734422,1.252143186,1.860032111,0.829970239,1.035226268,1.242545366,1.032997525
1983,1.694150959,1.277063886,1.698771899,1.293688643,0.952869997,1.347937094,1.416310311,1.418606059,1.257656098,2.119780823,1.427590686,1.266376917,1.172377065,1.325376568,1.761469185,1.772182132,1.697392139,1.092264934,1.456049213,1.611436106
1984,2.430952463,1.446197859,1.848454383,1.995225566,1.586888367,1.803313815,1.61200701,1.823614175,1.726506019,2.961372882,1.952646981,1.963071039,1.769159475,2.309318583,1.41008269,2.462593678,2.094642678,1.62312721,2.493802376,2.03257259
